timestamp,gen,forecast_da,capacity_da,forecast_rt,capacity_rt
2024-02-08 00:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-08 01:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-08 02:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-08 03:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-08 04:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-08 05:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-08 06:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-08 07:00:00+09:00,0,0.07432822,1053.965,0.041082377,1053.965
2024-02-08 08:00:00+09:00,10.342667,12.91977939,1053.965,10.46783826,1053.965
2024-02-08 09:00:00+09:00,129.99433,125.7979146,1053.965,100.5554099,1053.965
2024-02-08 10:00:00+09:00,364.491,341.9838679,1053.965,282.152373,1053.965
2024-02-08 11:00:00+09:00,554.2638,562.3458844,1053.965,516.6881277,1053.965
2024-02-08 12:00:00+09:00,678.0092,669.437853,1053.965,633.1413035,1053.965
2024-02-08 13:00:00+09:00,729.367,713.6418073,1053.965,677.1084138,1053.965
2024-02-08 14:00:00+09:00,717.899,700.2745423,1053.965,663.4422519,1053.965
2024-02-08 15:00:00+09:00,609.942,609.6696501,1053.965,572.4925163,1053.965
2024-02-08 16:00:00+09:00,453.7668,421.4941825,1053.965,411.4896917,1053.965
2024-02-08 17:00:00+09:00,234.5822,190.2842623,1053.965,190.7306774,1053.965
2024-02-08 18:00:00+09:00,49.3482,32.15825194,1053.965,33.44366488,1053.965
2024-02-08 19:00:00+09:00,0.0028,1.003155833,1053.965,0.381708433,1053.965
2024-02-08 20:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-08 21:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-08 22:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-08 23:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-09 00:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-09 01:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-09 02:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-09 03:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-09 04:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-09 05:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-09 06:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-09 07:00:00+09:00,0,0.044841303,1053.965,0.040823247,1053.965
2024-02-09 08:00:00+09:00,5.25,14.59132164,1053.965,15.5121757,1053.965
2024-02-09 09:00:00+09:00,108.0655,131.9105735,1053.965,121.9952754,1053.965
2024-02-09 10:00:00+09:00,258.5085,382.0271865,1053.965,333.8523882,1053.965
2024-02-09 11:00:00+09:00,452.4218,589.392903,1053.965,538.8040847,1053.965
2024-02-09 12:00:00+09:00,609.3338,716.6542068,1053.965,651.0889549,1053.965
2024-02-09 13:00:00+09:00,673.9172,775.249749,1053.965,705.2783219,1053.965
2024-02-09 14:00:00+09:00,712.0532,796.0117287,1053.965,732.6648927,1053.965
2024-02-09 15:00:00+09:00,629.349,732.0492204,1053.965,675.3204867,1053.965
2024-02-09 16:00:00+09:00,488.4196,578.8058432,1053.965,528.9593271,1053.965
2024-02-09 17:00:00+09:00,264.8669,263.2569301,1053.965,269.7900121,1053.965
2024-02-09 18:00:00+09:00,54.4651,46.91072462,1053.965,58.42510211,1053.965
2024-02-09 19:00:00+09:00,0.1104,2.123690909,1053.965,3.084232735,1053.965
2024-02-09 20:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-09 21:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-09 22:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-09 23:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-10 00:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-10 01:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-10 02:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-10 03:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-10 04:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-10 05:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-10 06:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-10 07:00:00+09:00,0,0.207278982,1053.965,0.272360004,1053.965
2024-02-10 08:00:00+09:00,11.3516,14.46933513,1053.965,17.97677951,1053.965
2024-02-10 09:00:00+09:00,136.6444,145.7052799,1053.965,140.8400544,1053.965
2024-02-10 10:00:00+09:00,355.1582,381.8334251,1053.965,338.9919338,1053.965
2024-02-10 11:00:00+09:00,527.745,583.4235604,1053.965,579.8366398,1053.965
2024-02-10 12:00:00+09:00,641.2486,721.9559739,1053.965,736.8333517,1053.965
2024-02-10 13:00:00+09:00,681.68003,770.2009856,1053.965,799.1069259,1053.965
2024-02-10 14:00:00+09:00,655.0124,769.4701881,1053.965,810.8513885,1053.965
2024-02-10 15:00:00+09:00,511.7572,687.9748801,1053.965,732.6072873,1053.965
2024-02-10 16:00:00+09:00,374.7026,482.4833541,1053.965,561.4813975,1053.965
2024-02-10 17:00:00+09:00,208.11,223.2528971,1053.965,272.4429062,1053.965
2024-02-10 18:00:00+09:00,43.652,46.99123704,1053.965,51.52338741,1053.965
2024-02-10 19:00:00+09:00,0.01,5.111245205,1053.965,5.924596125,1053.965
2024-02-10 20:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-10 21:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-10 22:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-10 23:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-11 00:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-11 01:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-11 02:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-11 03:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-11 04:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-11 05:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-11 06:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-11 07:00:00+09:00,0,3.110837377,1053.965,2.445316857,1053.965
2024-02-11 08:00:00+09:00,11.7476,16.37467987,1053.965,20.33865517,1053.965
2024-02-11 09:00:00+09:00,150.08739,133.9209961,1053.965,160.7585916,1053.965
2024-02-11 10:00:00+09:00,378.3862,374.2915867,1053.965,360.422304,1053.965
2024-02-11 11:00:00+09:00,554.0198,592.7742989,1053.965,604.1552066,1053.965
2024-02-11 12:00:00+09:00,661.4334,722.7187575,1053.965,722.3242786,1053.965
2024-02-11 13:00:00+09:00,680.9002,776.0223123,1053.965,752.0418227,1053.965
2024-02-11 14:00:00+09:00,520.5244,764.5735383,1053.965,741.2014416,1053.965
2024-02-11 15:00:00+09:00,426.393,724.951109,1053.965,739.4834028,1053.965
2024-02-11 16:00:00+09:00,375.493,585.4612136,1053.965,600.6287366,1053.965
2024-02-11 17:00:00+09:00,198.4452,312.9375834,1053.965,332.5764599,1053.965
2024-02-11 18:00:00+09:00,39.9318,122.7664774,1053.965,94.27381373,1053.965
2024-02-11 19:00:00+09:00,0.013,36.7806321,1053.965,27.81240466,1053.965
2024-02-11 20:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-11 21:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-11 22:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-11 23:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-12 00:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-12 01:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-12 02:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-12 03:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-12 04:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-12 05:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-12 06:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-12 07:00:00+09:00,0,0.500103244,1053.965,0.375424458,1053.965
2024-02-12 08:00:00+09:00,8.8852,17.10161415,1053.965,18.6055361,1053.965
2024-02-12 09:00:00+09:00,149.5686,158.5560177,1053.965,154.8631714,1053.965
2024-02-12 10:00:00+09:00,382.8908,447.1014622,1053.965,412.8100448,1053.965
2024-02-12 11:00:00+09:00,584.3562,667.0931538,1053.965,646.4731202,1053.965
2024-02-12 12:00:00+09:00,709.2147,797.2945974,1053.965,783.4996691,1053.965
2024-02-12 13:00:00+09:00,766.0835,826.7005031,1053.965,829.6771865,1053.965
2024-02-12 14:00:00+09:00,751.7496,799.9202462,1053.965,808.1250009,1053.965
2024-02-12 15:00:00+09:00,671.2021,713.8479471,1053.965,701.427557,1053.965
2024-02-12 16:00:00+09:00,521.33993,533.8095268,1053.965,534.9018509,1053.965
2024-02-12 17:00:00+09:00,291.5394,252.0472522,1053.965,262.1493244,1053.965
2024-02-12 18:00:00+09:00,61.4014,50.36190429,1053.965,63.46525928,1053.965
2024-02-12 19:00:00+09:00,0.0206,2.85437432,1053.965,5.387468374,1053.965
2024-02-12 20:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-12 21:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-12 22:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-12 23:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-13 00:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-13 01:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-13 02:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-13 03:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-13 04:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-13 05:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-13 06:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-13 07:00:00+09:00,0,0.232418188,1053.965,0.242474892,1053.965
2024-02-13 08:00:00+09:00,14.558,19.55386806,1053.965,16.28847914,1053.965
2024-02-13 09:00:00+09:00,151.40433,160.3936362,1053.965,141.1980437,1053.965
2024-02-13 10:00:00+09:00,380.79967,407.9998256,1053.965,348.3340442,1053.965
2024-02-13 11:00:00+09:00,570.339,626.544678,1053.965,623.8712986,1053.965
2024-02-13 12:00:00+09:00,691.3588,758.077277,1053.965,769.9714788,1053.965
2024-02-13 13:00:00+09:00,755.5332,798.0863007,1053.965,794.1555609,1053.965
2024-02-13 14:00:00+09:00,732.11191,784.8462316,1053.965,787.0285198,1053.965
2024-02-13 15:00:00+09:00,658.67409,700.4110411,1053.965,699.9246581,1053.965
2024-02-13 16:00:00+09:00,504.9624,553.5220368,1053.965,559.0079436,1053.965
2024-02-13 17:00:00+09:00,286.1838,258.4817707,1053.965,271.040602,1053.965
2024-02-13 18:00:00+09:00,61.8378,66.61627734,1053.965,66.95723808,1053.965
2024-02-13 19:00:00+09:00,1.121,4.419478051,1053.965,5.002452983,1053.965
2024-02-13 20:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-13 21:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-13 22:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-13 23:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-14 00:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-14 01:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-14 02:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-14 03:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-14 04:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-14 05:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-14 06:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-14 07:00:00+09:00,0,0.179861675,1053.965,0.113691668,1053.965
2024-02-14 08:00:00+09:00,6.6546667,12.11431411,1053.965,9.856371968,1053.965
2024-02-14 09:00:00+09:00,74.664333,72.75715426,1053.965,54.85234509,1053.965
2024-02-14 10:00:00+09:00,116.4042,122.1608783,1053.965,91.6548421,1053.965
2024-02-14 11:00:00+09:00,127.8882,183.4750763,1053.965,166.379916,1053.965
2024-02-14 12:00:00+09:00,159.2881,171.6533728,1053.965,251.6115777,1053.965
2024-02-14 13:00:00+09:00,297.1665,246.814028,1053.965,355.6461064,1053.965
2024-02-14 14:00:00+09:00,383.87617,303.6908185,1053.965,463.1911873,1053.965
2024-02-14 15:00:00+09:00,456.21143,307.0515865,1053.965,472.9078628,1053.965
2024-02-14 16:00:00+09:00,280.5974,289.5348021,1053.965,326.4301018,1053.965
2024-02-14 17:00:00+09:00,157.2532,142.628651,1053.965,157.5897385,1053.965
2024-02-14 18:00:00+09:00,44.1958,30.87418299,1053.965,31.28273843,1053.965
2024-02-14 19:00:00+09:00,0.005,1.673142753,1053.965,1.001629649,1053.965
2024-02-14 20:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-14 21:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-14 22:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-14 23:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-15 00:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-15 01:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-15 02:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-15 03:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-15 04:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-15 05:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-15 06:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-15 07:00:00+09:00,0,0.090202125,1053.965,0.073227925,1053.965
2024-02-15 08:00:00+09:00,2.8,5.397918346,1053.965,7.934054283,1053.965
2024-02-15 09:00:00+09:00,58.5566364,42.98580012,1053.965,52.00449234,1053.965
2024-02-15 10:00:00+09:00,257.107455,145.0082711,1053.965,105.5396648,1053.965
2024-02-15 11:00:00+09:00,487.647909,243.4955597,1053.965,184.6786429,1053.965
2024-02-15 12:00:00+09:00,500.909,324.6465036,1053.965,279.1598673,1053.965
2024-02-15 13:00:00+09:00,367.039,295.9977395,1053.965,286.5238664,1053.965
2024-02-15 14:00:00+09:00,179.3794,225.8202424,1053.965,284.1059837,1053.965
2024-02-15 15:00:00+09:00,98.0716,318.5965905,1053.965,246.1521346,1053.965
2024-02-15 16:00:00+09:00,48.4008,201.5661081,1053.965,330.7955387,1053.965
2024-02-15 17:00:00+09:00,10.5836,122.5586159,1053.965,163.1309703,1053.965
2024-02-15 18:00:00+09:00,5.931782,57.88444326,1053.965,66.58677331,1053.965
2024-02-15 19:00:00+09:00,0.00381818,6.889304024,1053.965,23.82318762,1053.965
2024-02-15 20:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-15 21:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-15 22:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-15 23:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-16 00:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-16 01:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-16 02:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-16 03:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-16 04:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-16 05:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-16 06:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-16 07:00:00+09:00,0,0.068812383,1053.965,0.034686979,1053.965
2024-02-16 08:00:00+09:00,7.669,10.54067056,1053.965,12.87476039,1053.965
2024-02-16 09:00:00+09:00,91.893,86.36641502,1053.965,94.64271415,1053.965
2024-02-16 10:00:00+09:00,243.6616,262.048399,1053.965,249.6084685,1053.965
2024-02-16 11:00:00+09:00,404.6457,429.0837473,1053.965,412.9911394,1053.965
2024-02-16 12:00:00+09:00,523.5605,580.945072,1053.965,622.2202078,1053.965
2024-02-16 13:00:00+09:00,659.0532,648.6790015,1053.965,674.6051458,1053.965
2024-02-16 14:00:00+09:00,691.749,627.6007733,1053.965,675.8742325,1053.965
2024-02-16 15:00:00+09:00,664.212,558.2965645,1053.965,581.4297142,1053.965
2024-02-16 16:00:00+09:00,546.011,455.2758747,1053.965,463.8186961,1053.965
2024-02-16 17:00:00+09:00,326.2988,247.7039859,1053.965,254.5849033,1053.965
2024-02-16 18:00:00+09:00,77.5818,43.52974627,1053.965,50.31585681,1053.965
2024-02-16 19:00:00+09:00,1.1464,0.368142475,1053.965,0.151848938,1053.965
2024-02-16 20:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-16 21:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-16 22:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-16 23:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-17 00:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-17 01:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-17 02:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-17 03:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-17 04:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-17 05:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-17 06:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-17 07:00:00+09:00,0,0.092989485,1053.965,0.16505569,1053.965
2024-02-17 08:00:00+09:00,19.9684,20.91270924,1053.965,20.79092533,1053.965
2024-02-17 09:00:00+09:00,179.097,160.8087159,1053.965,135.7785207,1053.965
2024-02-17 10:00:00+09:00,425.8356,383.9619753,1053.965,314.1682766,1053.965
2024-02-17 11:00:00+09:00,609.5332,568.628031,1053.965,565.4140864,1053.965
2024-02-17 12:00:00+09:00,739.0364,725.524785,1053.965,698.8663049,1053.965
2024-02-17 13:00:00+09:00,789.6184,778.8852245,1053.965,755.9408383,1053.965
2024-02-17 14:00:00+09:00,771.231,763.4054336,1053.965,759.4188111,1053.965
2024-02-17 15:00:00+09:00,696.824,677.6418125,1053.965,646.9363482,1053.965
2024-02-17 16:00:00+09:00,544.8816,528.261571,1053.965,518.2795936,1053.965
2024-02-17 17:00:00+09:00,321.3534,266.2068551,1053.965,276.3682297,1053.965
2024-02-17 18:00:00+09:00,76.9518,54.70548896,1053.965,57.73084529,1053.965
2024-02-17 19:00:00+09:00,0.1452,2.228213066,1053.965,2.307853676,1053.965
2024-02-17 20:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-17 21:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-17 22:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-17 23:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-18 00:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-18 01:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-18 02:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-18 03:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-18 04:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-18 05:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-18 06:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-18 07:00:00+09:00,0,0.302440532,1053.965,0.095503695,1053.965
2024-02-18 08:00:00+09:00,21.3088,23.31059874,1053.965,24.11132478,1053.965
2024-02-18 09:00:00+09:00,179.8252,146.013342,1053.965,143.1115809,1053.965
2024-02-18 10:00:00+09:00,287.4368,395.9551665,1053.965,327.275683,1053.965
2024-02-18 11:00:00+09:00,485.9042,581.1194939,1053.965,532.1879673,1053.965
2024-02-18 12:00:00+09:00,621.6342,673.3066632,1053.965,628.9595036,1053.965
2024-02-18 13:00:00+09:00,422.4858,695.8640907,1053.965,642.9919467,1053.965
2024-02-18 14:00:00+09:00,194.8572,660.3414131,1053.965,596.8327334,1053.965
2024-02-18 15:00:00+09:00,155.5598,541.6317861,1053.965,489.0250088,1053.965
2024-02-18 16:00:00+09:00,91.507182,336.9310817,1053.965,344.0772844,1053.965
2024-02-18 17:00:00+09:00,37.814818,147.1990372,1053.965,133.5320073,1053.965
2024-02-18 18:00:00+09:00,3.203,27.392063,1053.965,15.91444364,1053.965
2024-02-18 19:00:00+09:00,0,2.722868963,1053.965,0.045367923,1053.965
2024-02-18 20:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-18 21:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-18 22:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-18 23:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-19 00:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-19 01:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-19 02:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-19 03:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-19 04:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-19 05:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-19 06:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-19 07:00:00+09:00,0,0.439875781,1053.965,0.064682495,1053.965
2024-02-19 08:00:00+09:00,4.3046,1.032652057,1053.965,0.548132423,1053.965
2024-02-19 09:00:00+09:00,22.5368,15.54321331,1053.965,15.11852696,1053.965
2024-02-19 10:00:00+09:00,41.3616,77.58610746,1053.965,64.29558041,1053.965
2024-02-19 11:00:00+09:00,72.409,132.8330918,1053.965,93.62908445,1053.965
2024-02-19 12:00:00+09:00,171.8132,205.6841278,1053.965,157.8473363,1053.965
2024-02-19 13:00:00+09:00,272.3588,274.8473443,1053.965,237.8896428,1053.965
2024-02-19 14:00:00+09:00,404.1684,330.0550829,1053.965,275.3520583,1053.965
2024-02-19 15:00:00+09:00,355.6378,315.1801693,1053.965,265.7462631,1053.965
2024-02-19 16:00:00+09:00,151.568634,193.7825692,1053.965,237.1888245,1053.965
2024-02-19 17:00:00+09:00,132.106167,96.61721863,1053.965,112.2796324,1053.965
2024-02-19 18:00:00+09:00,25.614,27.96988165,1053.965,26.36060069,1053.965
2024-02-19 19:00:00+09:00,0,4.189091037,1053.965,2.696736994,1053.965
2024-02-19 20:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-19 21:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-19 22:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-19 23:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-20 00:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-20 01:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-20 02:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-20 03:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-20 04:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-20 05:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-20 06:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-20 07:00:00+09:00,0,0.175890905,1053.965,0.257516462,1053.965
2024-02-20 08:00:00+09:00,0.2018,2.986483585,1053.965,8.585181576,1053.965
2024-02-20 09:00:00+09:00,5.1572,23.16290965,1053.965,29.20364625,1053.965
2024-02-20 10:00:00+09:00,26.185,45.96747012,1053.965,63.28520229,1053.965
2024-02-20 11:00:00+09:00,43.469,69.05981477,1053.965,101.0765986,1053.965
2024-02-20 12:00:00+09:00,41.121,71.53000082,1053.965,80.5604831,1053.965
2024-02-20 13:00:00+09:00,51.5038,65.1571338,1053.965,71.82599878,1053.965
2024-02-20 14:00:00+09:00,51.6152,61.42617642,1053.965,60.96675313,1053.965
2024-02-20 15:00:00+09:00,22.8576,51.1882476,1053.965,60.7836789,1053.965
2024-02-20 16:00:00+09:00,13.41807,36.49992817,1053.965,47.45263966,1053.965
2024-02-20 17:00:00+09:00,5.748333,38.99052799,1053.965,36.51729039,1053.965
2024-02-20 18:00:00+09:00,2.719,19.9424952,1053.965,19.02026509,1053.965
2024-02-20 19:00:00+09:00,0.002,1.404728556,1053.965,1.74448278,1053.965
2024-02-20 20:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-20 21:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-20 22:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-20 23:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-21 00:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-21 01:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-21 02:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-21 03:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-21 04:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-21 05:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-21 06:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-21 07:00:00+09:00,0,1.085211115,1053.965,0.555281245,1053.965
2024-02-21 08:00:00+09:00,0.077,0.901268753,1053.965,1.320806413,1053.965
2024-02-21 09:00:00+09:00,3.483,8.779904629,1053.965,8.775261899,1053.965
2024-02-21 10:00:00+09:00,24.736,27.31151027,1053.965,28.85656608,1053.965
2024-02-21 11:00:00+09:00,60.4975,59.13546675,1053.965,61.63535111,1053.965
2024-02-21 12:00:00+09:00,66.09,82.65784247,1053.965,96.73387045,1053.965
2024-02-21 13:00:00+09:00,72.2391,95.0082087,1053.965,115.1998427,1053.965
2024-02-21 14:00:00+09:00,59.7132,89.70898334,1053.965,92.39760855,1053.965
2024-02-21 15:00:00+09:00,67.16442,72.53197739,1053.965,59.71516428,1053.965
2024-02-21 16:00:00+09:00,62.09738,48.22029477,1053.965,45.62161607,1053.965
2024-02-21 17:00:00+09:00,18.406,48.62005001,1053.965,42.59673677,1053.965
2024-02-21 18:00:00+09:00,3.5684,20.38553103,1053.965,21.82944544,1053.965
2024-02-21 19:00:00+09:00,0,1.046660929,1053.965,1.634432024,1053.965
2024-02-21 20:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-21 21:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-21 22:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-21 23:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-22 00:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-22 01:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-22 02:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-22 03:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-22 04:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-22 05:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-22 06:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-22 07:00:00+09:00,0,0.257795626,1053.965,0.412746032,1053.965
2024-02-22 08:00:00+09:00,0.2,5.28712699,1053.965,4.987436331,1053.965
2024-02-22 09:00:00+09:00,14.6122,14.30969268,1053.965,12.03679165,1053.965
2024-02-22 10:00:00+09:00,47.2186,53.43429944,1053.965,26.19140328,1053.965
2024-02-22 11:00:00+09:00,90.2208667,85.57809718,1053.965,55.42763446,1053.965
2024-02-22 12:00:00+09:00,107.8723333,117.5112265,1053.965,79.65706521,1053.965
2024-02-22 13:00:00+09:00,145.994,165.2767329,1053.965,108.0087761,1053.965
2024-02-22 14:00:00+09:00,129.685,152.637226,1053.965,149.345222,1053.965
2024-02-22 15:00:00+09:00,110.584,103.7510046,1053.965,114.8405493,1053.965
2024-02-22 16:00:00+09:00,59.446,92.1457603,1053.965,86.08327943,1053.965
2024-02-22 17:00:00+09:00,13.74,56.47858782,1053.965,60.89040709,1053.965
2024-02-22 18:00:00+09:00,2.41,17.07064903,1053.965,22.46142281,1053.965
2024-02-22 19:00:00+09:00,0,0.475304178,1053.965,0.673355544,1053.965
2024-02-22 20:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-22 21:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-22 22:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-22 23:00:00+09:00,0,0,1053.965,0,1053.965
2024-02-23 00:00:00+09:00,0,0,1053.965,0,1053.965
